Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
7 Pascal Mews,Ridgewood,400000,4,2,2006,2017
7 Passmore Street,Rossmoyne,1080000,4,2,2000,2015
7 Patoka Road,Secret Harbour,510000,4,2,2006,2020
7 Paton Mews,Quinns Rocks,358000,3,1,1988,2018
7 Pavetta Crescent,Forrestfield,337500,3,1,1978,2018
7 Pawlett Way,Karrinyup,1200000,4,3,1974,2017
7 Paxton Way,Ashby,446000,3,2,2008,2014
7 Pearl Pass,Wellard,390000,3,2,2012,2019
7 Pedder Place,Joondalup,570500,4,2,1991,2018
7 Peebles Cross,Sinagra,420000,3,2,2010,2014
7 Peebles Road,Floreat,1800000,5,2,2009,2018
7 Peel Street,Jolimont,1025000,5,2,1982,2015
7 Peelhurst Way,Baldivis,615000,4,2,2007,2020
7 Pegus Way,Piara Waters,372500,3,2,2013,2018
7 Penzance Terrace,Mindarie,900000,4,3,2007,2017
7 Peregrine Court,Singleton,710000,4,3,2013,2020
7 Periwinkle Road,Mullaloo,665000,4,2,1985,2017
7 Persian Street,Eglinton,350000,4,2,2015,2018
7 Petrel Close,Beldon,540000,4,2,1988,2015
7 Petworth Street,Wellard,325473,4,2,2008,2020
7 Pexton Drive,South Guildford,570000,3,2,2013,2017
7 Phar Lap Road,Wattle Grove,470000,3,2,2003,2018
7 Philip Street,East Fremantle,1650000,4,3,1960,2018
7 Picardie Place,Port Kennedy,465000,4,2,2002,2018
7 Piesse Way,Helena Valley,405000,3,2,2014,2020
7 Pimelia Court,Swan View,800000,2,1,2003,2020
7 Pine Street,Menora,775000,4,1,1967,2006
7 Pine Terrace,Darlington,1275000,4,2,1947,2020
7 Pinnata Mews,Churchlands,1069000,3,2,2011,2018
7 PINOT TERRACE,The Vines,650000,4,2,1991,2020
7 Pintaudi Court,Landsdale,650000,4,2,2011,2018
7 Pipit Lane,Joondalup,625000,6,3,NULL,2020
7 Pira Loop,Byford,315000,4,2,2008,2018
7 Pirianda Close,Clarkson,445000,4,2,1993,2020
7 Pitt Street,Kensington,755000,3,1,1950,2017
7 Pittwater Close,Kallaroo,1450000,5,3,2007,2016
7 Polesden Close,Hocking,453000,4,2,2000,2019
7 Polygon Place,Greenmount,460000,3,1,1988,2014
7 Pomelaa Way,Clarkson,340000,3,2,2014,2020
7 Pompei Crescent,Stirling,870000,4,3,2006,2017
7 Potoroo Place,Brookdale,384000,4,2,NULL,2015
7 Princeton Circuit,Aubin Grove,620000,4,2,2008,2019
7 Princeville Tor,Connolly,813500,4,2,1990,2015
7 Priscilla Avenue,Beldon,430000,3,1,1988,2019
7 Protector Grove,Roleystone,632500,4,2,1997,2020
7 Providence Link,Atwell,630000,4,2,2009,2020
7 Punai Place,Bickley,1030000,4,2,1995,2013
7 Pymble Court,Kallaroo,1100000,4,2,1990,2016
7 Pyramids Chase,Iluka,890000,6,4,2009,2019
7 Quin Place,Innaloo,720000,4,1,1955,2018
7 Rachel Court,Glen Forrest,670000,4,2,1988,2014
7 Raglan Road,Mount Lawley,1385000,4,2,NULL,2019
7 Railway Crescent,Herne Hill,319000,3,1,1974,2013
7 Redgate Court,Kiara,385000,3,1,1994,2012
7 Redgum Avenue,Bellevue,255000,3,1,1980,2020
7 Redunca Close,Helena Valley,513000,4,2,1995,2020
7 Reef Court,Sorrento,790000,3,2,1986,2020
7 Reseda Elbow,Banksia Grove,270000,3,1,2000,2019
7 Reservoir Close,Mosman Park,1277000,3,2,1979,2018
7 Richard Close,Waikiki,255000,3,1,1985,2019
7 Rickett Street,Haynes,185000,4,2,2014,2012
7 Ridgeway Place,Mahogany Creek,320000,4,2,1993,2004
7 Riverina Drive,Ascot,950000,3,2,2002,2014
7 Roanoke Grove,Connolly,720000,4,2,1990,2017
7 Robert Street,Como,830000,3,2,2000,2020
7 Robertson Street,Hazelmere,385000,3,1,1972,2016
7 Robin Cove,Ballajura,540000,5,2,1989,2018
7 Robinson Road,Darlington,527500,3,2,1974,2016
7 Rochester Drive,Mindarie,550000,4,2,1999,2020
7 Rodena Way,Canning Vale,495000,3,2,2003,2020
7 Romney Way,Parkwood,510000,3,1,1975,2016
7 Roosky Approach,Ridgewood,435000,4,2,NULL,2014
7 Roscrea Court,Orelia,132000,4,2,1997,2016
7 Rosehill Court,Atwell,455000,4,2,1998,2017
7 Ross Place,Thornlie,437500,4,2,1977,2018
7 Roudnice Lane,Champion Lakes,195000,3,2,2010,2009
7 Rowlands Street,Maylands,750000,2,1,1930,2020
7 Royer Court,Ashfield,495000,4,2,1993,2015
7 Rudge Place,Lockridge,290000,3,1,1972,2016
7 Rueval Court,Port Kennedy,237000,3,1,2003,2018
7 Ruskin Way,Southern River,615000,4,2,2014,2019
7 Russell Road,Greenmount,485000,3,1,1969,2015
7 Ryde Lane,High Wycombe,562500,4,2,2003,2018
7 Ryniker Road,Bedfordale,727500,4,2,2009,2014
7 Sadoc Street,Woodlands,1165000,4,2,2005,2017
7 Saffron Way,Landsdale,400000,4,2,2010,2018
7 Saligna Bend,Wattle Grove,544000,4,2,2008,2016
7 Salisbury Street,St James,522000,3,1,1950,2019
7 Salterforth Road,Butler,389000,3,2,2006,2018
7 Saltspray Road,Singleton,220000,3,2,NULL,2015
7 Samphire Street,Ascot,1200000,4,2,2005,2015
7 San Remo Boulevard,Stirling,950000,4,2,2004,2019
7 Sandhurst Close,Brigadoon,109950,5,2,2007,2002
7 Sandleford Way,Hammond Park,509000,4,2,2004,2019
7 Sanford Court,Lockridge,385000,3,2,1998,2014
7 Santa Clara Crescent,Clarkson,630000,4,3,2008,2020
7 Sanur Rise,Iluka,700000,4,2,1995,2020
7 Sardinia Place,Secret Harbour,525000,4,2,1995,2019
7 Sarus Rise,Gwelup,1100000,4,2,2006,2015
7 Sayer Street,Swanbourne,2325000,5,3,1979,2017
7 Scanlon Way,Lockridge,390000,2,1,1970,2014
7 Scaphella Avenue,Mullaloo,340000,3,1,1987,2019
7 Seaspray Crescent,Jindalee,635000,5,2,2007,2017
7 Seaton Court,South Guildford,575000,4,2,1996,2016
7 Seaview Terrace,Coogee,893000,4,2,1985,2017
7 Seine Mews,Champion Lakes,472000,4,2,2012,2016
7 Sekem Street,North Perth,1000500,3,2,NULL,2020
7 Sellen Court,Leeming,728800,5,2,1989,2018
7 Senate Street,Claremont,1530000,3,2,2011,2020
7 Sepia Way,Eglinton,425000,4,2,2013,2017
7 Serissa Lane,Stirling,1205000,4,2,2006,2020
7 Seville Way,Aubin Grove,580000,4,2,2010,2016
7 Shadwell Retreat,Atwell,385000,3,1,1994,2017
7 Sheahan Way,Marmion,810000,4,2,1979,2012
7 Shell Court,Beldon,482000,3,1,1977,2020
7 Shelley Street,Shelley,1405000,4,2,NULL,2017
7 Shortland Way,Girrawheen,400000,5,2,1971,2017
7 Shortridge Way,Quinns Rocks,305000,3,1,1998,2019
7 Silkie Link,Southern River,540000,5,2,2012,2020
7 Silver Mallee Close,Camillo,370000,4,2,1985,2015
7 Silver Swan Road,Bennett Springs,430000,4,2,2005,2017
7 Silvershot Avenue,Harrisdale,770000,4,3,2009,2018
7 Simla Place,Caversham,400000,4,2,NULL,2018
7 Sinai Place,Lockridge,380000,4,2,1999,2015
7 Smailes Elbow,Brookdale,340000,3,2,2012,2015
7 Smith Crescent,High Wycombe,442000,4,2,1984,2018
7 Snowy Close,Alexander Heights,475000,4,2,1992,2016
7 Sorata Place,Currambine,486500,4,2,1998,2020
7 Sottogrande View,Connolly,955000,4,3,2006,2017
7 Southern Terrace,Connolly,560000,3,2,1991,2014
7 Spearmint Drive,Byford,320000,4,2,2011,2019
7 Spicer Place,Bellevue,327500,3,1,1987,2014
7 Spoonbill Pass,Bennett Springs,485000,4,2,2001,2016
7 Spring Avenue,Midland,2000000,3,2,2005,2015
7 Spring Road,Parkerville,575000,3,2,1984,2015
7 Spur Place,Bullsbrook,610000,4,2,1990,2019
7 St Claire Gardens,Atwell,600000,4,2,NULL,2019
7 St James Mews,Jandakot,720000,4,2,1994,2013
7 St Joseph Close,Stirling,710000,4,2,1991,2018
7 St Lawrence Drive,Beechboro,370000,3,1,1990,2018
7 Stafford Road,Kenwick,610000,4,1,1961,2018
7 Stanmore Court,Lynwood,412500,3,2,1966,2018
7 Stawell Lane,Willetton,765000,4,2,1981,2020
7 Stefanelli Close,Wandi,770000,3,1,1990,2014
7 Steineck Way,Wattle Grove,555000,4,2,2005,2016
7 Stirling Close,Port Kennedy,293500,3,1,1994,2019
7 Stirling Highway,North Fremantle,705000,3,1,1920,2016
7 Stirling Road,Greenmount,800000,4,2,1992,2014
7 Stockmans Close,Oakford,755000,4,2,2004,2017
7 Stone Crescent,Darlington,1850000,5,1,1920,2015
7 Strathpine Chase,Landsdale,610000,4,2,2009,2020
7 Strelley Lane,Carramar,660000,4,2,2002,2017
7 Studmaster View,Bullsbrook,810000,4,2,2010,2016
7 Styne Road,City Beach,1700000,5,3,1969,2018
7 Sulman Avenue,Salter Point,955000,4,2,NULL,2020
7 Sulman Road,Wembley Downs,1700000,4,2,1965,2018
7 Sulphur Cove,Stratton,400000,4,2,NULL,2014
7 Sumpton Street,Hilton,675000,4,2,1955,2015
7 Sunbird Way,Gwelup,1075000,3,2,2012,2016
7 Sunbury Link,Wellard,412000,4,2,2006,2018
7 Sunninghill Road,Stoneville,518000,3,2,NULL,2012
7 Sunvest Place,Merriwa,360000,5,2,1990,2017
7 Swansea Street,Swanbourne,1700000,4,3,2001,2017
7 Swincer Way,Koondoola,402000,3,1,1968,2013
7 Sylvan Court,Singleton,440000,4,2,1995,2018
7 Symon Close,Bull Creek,690000,5,2,1976,2018
7 Tahoe Street,Secret Harbour,385000,3,2,NULL,2020
7 Tain Way,Bertram,300000,3,2,2011,2019
7 Talia Drive,Stirling,735000,4,2,2004,2018
7 Tallerack Street,Carramar,680000,4,3,2013,2020
7 Tallow Grove,Helena Valley,600000,4,2,1996,2020
7 Tamarine Way,Swan View,350000,4,1,1991,2016
7 Tamblyn Place,Wellard,445000,4,2,NULL,2019
7 Tambora Bend,Madeley,690000,4,2,2008,2017
7 Tapalla Turn,Merriwa,300000,4,2,2003,2017
7 Taree Court,Greenwood,610000,5,2,1978,2019
7 Tarup Place,Hillman,360000,4,1,1972,2015
7 Tasman Place,Waikiki,430000,3,2,1995,2019
7 Tatlock Way,Stratton,320000,4,2,1992,2017
7 Taylor Way,Hillarys,900000,4,2,1975,2020
7 Tee Avenue,Mundaring,570000,3,1,1960,2015
7 Tennyson Street,Bellevue,335000,2,1,1965,2014
7 Terry Vale,Willetton,788888,4,2,1979,2019
7 Texoma Link,Secret Harbour,500000,3,2,2008,2020
7 The Boulevard,Gooseberry Hill,700000,4,2,1998,2018
7 The Cedus,Claremont,1950000,5,2,1988,2019
7 The Circle,Warwick,645000,4,2,2001,2016
7 The Esplanade,Ascot,1175000,2,1,1950,2020
7 The Fairway,Jandakot,590000,3,2,2004,2014
7 The Mead,Kiara,380000,3,1,1992,2013
7 The Rise,Gwelup,940000,5,2,2010,2020
7 The Vista,Gooseberry Hill,550000,3,2,2007,2014
7 Thetis Place,Cooloongup,315000,4,2,1980,2017
7 Thiele Road,Banksia Grove,349000,3,2,2010,2019
7 Thistle Grove,Currambine,435000,4,2,1994,2018
7 Thurston Street,Mount Lawley,1025000,3,2,1950,2020
7 Tilford Place,Morley,405000,3,1,1969,2020
7 Timely Hostess Mews,Mariginiup,675000,4,2,1993,2014
7 Tipperary Rise,Padbury,670000,4,2,1994,2020
7 Tolarno Bend,Harrisdale,675000,4,2,2010,2018
7 Tolley Court,Hamilton Hill,480000,3,1,2006,2018
7 TOMAS VIEW,Clarkson,325000,4,2,2002,2019
7 Tondoon Bend,Aveley,515000,4,2,2007,2018
7 Tongaroo Boulevard,Success,505000,4,2,2007,2018
7 Tonkin Street,Mundijong,406000,4,2,1990,2015
7 Tortorici Avenue,Sinagra,459000,4,2,2005,2015
7 Torwood Drive,Gooseberry Hill,560000,4,1,1974,2016
7 Toucan Way,Ballajura,425000,4,2,1993,2020
7 Touraine Place,Darch,706500,4,2,2004,2015
7 Towerhill Place,Mount Claremont,1370000,4,2,1995,2018
7 Traminer Way,Pearsall,435000,3,2,2012,2020
7 Tranby Way,Bertram,405000,3,2,2003,2016
7 Transom Way,Ocean Reef,700000,4,2,1988,2017
7 Treffone Street,Redcliffe,395000,3,1,1979,2017
7 Tregenna Place,Gooseberry Hill,665000,4,2,1975,2019
7 Triandra Drive,Helena Valley,500000,3,2,2015,2018
7 Tristram Lane,Wattle Grove,490000,4,2,2003,2016
7 Triton Place,Mullaloo,593000,3,1,1979,2017
7 TULLAWOOD Drive,Aveley,352000,3,2,2010,2018
7 Tully Court,Bull Creek,690000,4,2,1976,2019
7 Tumut Place,Merriwa,300000,4,2,2001,2020
7 Tuomey Follow,Baldivis,400000,4,2,2005,2020
7 Tupelo Fairway,Clarkson,380000,4,2,2006,2019
7 Turin Lane,Piara Waters,482000,4,2,2007,2018
7 Turstin Glen,Kiara,470000,4,2,2004,2015
7 Tuscan Way,Karnup,169500,4,2,2015,2014
7 Umina Way,Burns Beach,825000,4,2,2013,2019
7 Ursinia Place,High Wycombe,500000,4,2,2004,2019
7 Vale Street,Mount Lawley,1440000,6,2,1930,2020
7 Van Kleef Circuit,Mount Claremont,1790000,4,3,2005,2017
7 Varris Way,Orelia,281000,3,1,1986,2016
7 Veliger Court,Heathridge,345000,3,1,1980,2020
7 Versailles Parkway,Aubin Grove,595000,4,2,NULL,2016
7 Vervain Way,Riverton,975000,4,1,1969,2016
7 Vickridge Close,Beaconsfield,460000,3,2,2012,2020
7 Vilberie Close,Kiara,430000,4,2,1992,2016
7 Villandry Street,Landsdale,487000,3,2,2011,2018
7 Villiers Way,Parkwood,550000,4,2,1981,2016
7 Vista Drive,Parkerville,595000,4,2,1991,2016
7 Vitesse Approach,Shoalwater,430000,4,2,2006,2017
7 Wagstaff Road,Redcliffe,365000,4,2,1998,2015
7 Wah Court,Atwell,413000,3,2,2000,2017
7 Waitch Loop,Beeliar,370000,4,2,2001,2020
7 Walbrook Mews,Landsdale,535000,5,3,2003,2020
7 Walcha Street,Mullaloo,785000,4,3,1975,2017
7 Walkington Way,Eden Hill,560000,4,3,1978,2014
7 Wallace Street,Mundijong,575000,4,2,2001,2011
7 Wallcliffe Gate,Carramar,410000,2,2,NULL,2017
7 Wallum Road,Banksia Grove,390000,3,2,2009,2017
7 Walton Street,Queens Park,478000,4,2,2010,2018
7 Wambiri Close,South Lake,440000,4,2,2004,2017
7 Wangalla Road,Koongamia,285500,3,1,1959,2012
7 Wardle Court,Piara Waters,345000,3,1,2010,2019
7 Ware Street,Embleton,555000,3,2,1962,2016
7 Wareana Street,Menora,1625000,4,2,1998,2012
7 Warragoon Crescent,Attadale,1525000,5,4,1983,2019
7 Warrego Street,Hammond Park,460000,4,2,2004,2017
7 Warri Road,City Beach,2401000,5,2,1980,2016
7 Watcombe Avenue,Burns Beach,810000,4,2,2008,2018
7 Waterford Street,Inglewood,1010000,3,2,1977,2018
7 Wattle Court,Mahogany Creek,610000,4,1,1991,2007
7 Wavell Road,Dalkeith,2030000,3,2,1936,2016
7 Waylen Road,Darlington,535000,3,1,1970,2016
7 Weaver Court,Kardinya,716000,4,2,1988,2020
7 Webb Street,Rossmoyne,902000,4,1,1980,2016
7 Wedgewood Drive,Edgewater,405000,3,1,1978,2019
7 Welland way,Beechboro,410000,3,1,1980,2017
7 Wellesley Way,Samson,500000,3,1,NULL,2009
7 Wenstead Place,Stratton,300000,3,1,NULL,2020
7 Wessells Elbow,Ballajura,320000,3,1,1995,2018
7 Westhaven Drive,Woodvale,655000,4,2,1989,2018
7 Westwell Street,Beckenham,382000,3,1,1970,2017
7 Weybridge Drive,Wellard,335000,4,2,2005,2020
7 Whitehaven Avenue,Burns Beach,800000,5,2,2007,2017
7 WILDFLOWER VIEW,Piara Waters,585000,4,2,NULL,2019
7 Wilding Place,Bull Creek,1070000,5,2,NULL,2016
7 Wilgerup Place,Hillman,315000,3,1,1974,2013
7 Willcock Avenue,Daglish,1020000,2,1,1935,2014
7 Williambury Drive,Yangebup,415000,3,1,NULL,2019
7 Williamson Lane,Stratton,335000,3,1,NULL,2017
7 Wiluna Street,Coolbinia,615000,2,1,1954,2017
7 Windoo Place,Koongamia,310000,2,1,1950,2011
7 Windsor Road,East Fremantle,1340000,6,2,1940,2018
7 Winmarley Street,Floreat,1170000,3,1,1940,2018
7 Winsport Court,Merriwa,439000,4,2,2002,2016
7 Winstanley Road,Roleystone,540000,4,2,1993,2016
7 Winston Way,Madeley,575000,4,2,2003,2019
7 Winton Way,Baldivis,325000,3,2,2012,2020
7 Wisteria Court,Forrestfield,335000,3,1,1979,2019
7 Witton Court,Willetton,780000,4,2,1997,2020
7 Wombarra Street,Secret Harbour,590000,4,2,2009,2020
7 Wonil Way,Karawara,823000,4,2,2003,2019
7 Woodlands Street,Menora,850000,2,1,1950,2006
7 Woodlea Place,Sawyers Valley,217500,3,2,2000,2000
7 Woodmar Mews,Dianella,635000,4,2,1992,2019
7 Woodroffe Place,Alexander Heights,640000,4,3,1999,2018
7 Woodswallow Way,Alkimos,337000,3,2,NULL,2019
7 Woronora Close,Maida Vale,610000,4,2,2011,2015
7 Wright Street,White Gum Valley,850000,4,2,NULL,2016
7 Wycombe Road,High Wycombe,420000,3,1,1968,2020
7 Wynyard Way,Willetton,610000,3,2,1976,2019
7 Wyvern Lane,Woodbridge,590000,4,2,2008,2009
7 Yalgun Road,City Beach,2225000,4,2,1974,2017
7 Yama Close,Carramar,497500,4,2,1995,2019
7 Yanderra Court,Stratton,345000,3,1,1995,2015
7 Yarle Court,Cooloongup,280000,4,1,1980,2017
7 Yarrimup Close,Duncraig,970000,5,2,1995,2019
7 Yeaman Court,Koondoola,420000,4,1,1976,2014
7 Yirel Close,Bertram,350000,4,2,2004,2015
7 Yonga Way,South Guildford,550000,4,2,2008,2020
7 Young Street,Melville,1075000,4,2,1963,2019
7 Zaragoza Drive,Port Kennedy,270000,4,2,2005,2019
7/1 Kilpa Court,City Beach,762000,3,2,1988,2017
7/1 Pitt Street,Woodbridge,355000,3,2,NULL,2013
7/1 Tricia Court,Shelley,505000,3,1,1990,2015
7/10 Parnell Avenue,Marmion,360000,2,1,1987,2017
7/11 Elvire Street,Viveash,325000,3,1,NULL,2012
7/119 Hamilton Street,Bassendean,285000,2,1,1988,2019
7/13 Macleod Road,Applecross,770000,3,2,1987,2017
7/144 Gwenyfred Road,Kensington,375000,3,1,1993,2018
7/15 Moldavia Street,Tuart Hill,393000,3,1,2004,2017
7/17 Kenton Street,Lynwood,248000,2,1,1967,2015
7/17 Normanby Road,Inglewood,430000,2,1,1981,2020
7/17 Westbrook Way,Girrawheen,180000,3,1,1971,2020
7/184 Fern Road,Wilson,400000,3,1,1989,2017
7/19 Golf Road,Parkwood,365000,3,1,1985,2016
7/19 Roseheath Boulevard,Kiara,365000,3,1,NULL,2013
7/2 Hobby Retreat,Queens Park,360000,3,2,NULL,2017
7/2 Lewington Gardens,Bibra Lake,312000,2,1,NULL,2018
7/21 Clint Way,Calista,110000,2,1,1967,2020
7/28 Hindmarsh Avenue,Yokine,301555,3,1,NULL,2019
7/3 Birdland Court,Edgewater,435000,3,1,2000,2015
7/321 Harborne Street,Glendalough,260000,2,1,1969,2017
7/33 Harvest Road,North Fremantle,840000,3,3,2008,2017
7/39 Maida Vale Road,Maida Vale,345000,3,2,2014,2018
7/4 Alder Court,Ballajura,297000,2,1,1993,2020
7/40 Kemp Street,Pearsall,360000,3,2,2009,2020
7/40 MELL ROAD,Spearwood,310000,2,1,2009,2019
7/41 Hardey Road,Maylands,540000,3,2,2005,2019
7/444 Metcalfe Road,Ferndale,296000,3,1,1977,2016
7/446 Canning Highway,Attadale,246642,2,1,1970,2017
7/45 Bradley Way,Lockridge,276000,3,1,1971,2014
7/46 Kinsella Street,Joondanna,617500,4,2,2014,2016
7/5 MacLeod Road,Applecross,925000,3,2,1993,2019
7/5 Primula Close,Murdoch,470000,3,2,1980,2017
7/50 Ivanhoe Street,Bassendean,440000,3,2,NULL,2019
7/59 Eastdene Circle,Nollamara,283000,3,1,NULL,2020
7/6 Ozone Parade,Trigg,416000,2,1,1969,2015
7/6 Shipley Place,Westminster,140000,2,1,1969,2020
7/61 Troy Terrace,Jolimont,500000,2,1,1995,2019
7/7 Park Road,Midvale,290000,3,1,1989,2014
7/70 Frederick Street,Shoalwater,145000,1,1,1970,2018
7/79 Williams Road,Nedlands,900000,3,2,2006,2018
7/8 Benson Court,Mount Nasura,435000,3,2,2015,2015
7/8 Forster Avenue,Lathlain,590000,3,2,2009,2016
7/8 Raleigh Street,Belmont,430000,3,2,2015,2019
7/85 Scarborough Beach Road,Scarborough,420000,2,1,1985,2020
7/91 Forrest Street,Cottesloe,935000,3,2,1982,2018
70 Abercairn Way,Parkwood,388500,3,2,1973,2015
70 Aitken Drive,Winthrop,820000,4,2,1990,2015
70 Alexander Street,Wembley,1420000,4,2,1938,2019
70 Amherst Street,White Gum Valley,1250000,5,3,1900,2018
70 Andrea Drive,Henley Brook,1100000,4,2,1983,2015
70 Armadale Road,Rivervale,820000,3,1,1940,2019
70 Armstrong Road,Wilson,652000,3,1,1970,2020
70 Ashdale Boulevard,Darch,630000,4,2,2004,2020
70 Bangap Place,Oakford,850000,5,2,2005,2019
70 Bayport Circuit,Mindarie,737000,3,2,1992,2018
70 Beedelup Loop,Bibra Lake,420000,4,2,2002,2016
70 Bennett Street,Caversham,212500,4,2,2005,2017
70 Birkett Street,Bedford,630000,3,2,1940,2019
70 bodicoat drive,Brookdale,290000,3,1,1993,2015
70 Bottlebrush Drive,Kiara,400000,4,2,1992,2018
70 Bradford Street,Menora,915000,4,2,2000,2017
70 Carlton Turn,Currambine,450000,4,2,2000,2019
70 Dale Place,Orange Grove,1075000,5,3,2000,2020
70 Dampier Avenue,Mullaloo,560000,3,1,1986,2018
70 David Street,Maida Vale,425000,3,1,1968,2016
70 Delgado Parade,Iluka,665000,3,2,2003,2020
70 Dorado Beach Crescent,Connolly,555000,4,2,1993,2019
70 Dorchester Avenue,Warwick,518000,4,1,1974,2018
70 Dovedale Street,Harrisdale,730000,4,2,2014,2020
70 East Road,Pearsall,525000,4,2,2002,2017
70 Elizabeth Street,East Cannington,980000,4,1,1926,2016
70 Forsyth Place,Chidlow,700000,4,2,1997,2014
70 Geary Street,Mundaring,870000,5,3,1999,2014
70 Geddes Street,Victoria Park,715000,2,1,1920,2020
70 Gibbs Street,East Cannington,511000,6,2,1960,2015
70 Glenorchy Crescent,Hamersley,915000,5,4,1985,2017
70 Glyde Street,East Fremantle,1295000,3,2,2007,2019
70 Grand Paradiso Parade,Merriwa,357000,4,2,2006,2017
70 Grasshill Road,Karnup,820000,5,2,2000,2012
70 Hardy Road,Ashfield,430000,3,1,1964,2007
70 Honeymyrtle Loop,Forrestdale,1200000,4,2,2010,2016
70 Huntingdale Crescent,Connolly,615000,4,2,1987,2020
70 Huntingdale Road,Huntingdale,343000,3,1,1984,2019
70 Jinda Road,Koongamia,133000,3,1,1965,2003
70 John Farrant Drive,Gooseberry Hill,1850000,4,4,2001,2014
70 Kathleen Street,Bassendean,510000,4,2,2008,2019
70 Kennedy Street,Alfred Cove,801000,3,2,1993,2015
70 King Road,Beechboro,299000,3,1,NULL,2017
70 Kingsbridge Boulevard,Butler,430000,4,2,2003,2018
70 Lacey Street,Sawyers Valley,215000,4,2,1979,2000
70 Lakefield Drive,Brabham,335000,3,2,NULL,2018
70 Lakelands Drive,Gnangara,1075000,6,4,1990,2018
70 Lakeview Drive,Edgewater,560000,4,2,1982,2020
70 Leworthy Loop,Karragullen,350000,4,1,2012,2005
70 Liriope Parkway,Sinagra,495000,4,2,2013,2016
70 Luminous Crescent,Eglinton,211000,4,2,NULL,2016
70 Macquarie Boulevard,Hammond Park,624000,4,2,2013,2017
70 Markwell Avenue,Haynes,165000,3,2,2015,2013
70 Matheson Road,Ascot,850000,4,2,1993,2014
70 McCombe Avenue,Samson,595000,4,1,1978,2020
70 Medina Avenue,Medina,320000,4,2,NULL,2018
70 Merilee Terrace,Kelmscott,560000,4,3,1979,2020
70 Molloy Circuit,Atwell,490000,4,2,1995,2019
70 Mountjoy Road,Nedlands,1700000,4,2,1933,2018
70 Napier Street,Cottesloe,2400000,4,2,1945,2019
70 Nelson Street,Bedfordale,505000,4,2,NULL,2016
70 Nicholas Crescent,Hilton,640000,3,1,1951,2016
70 Orchid Avenue,Bennett Springs,350000,4,2,2002,2017
70 Paterson Street,Mundijong,415000,4,2,2002,2020
70 Queenscliffe Road,Doubleview,1060000,4,2,1972,2020
70 Randell Road,Mardella,1075000,4,2,1975,2016
70 Range Road,Millendon,1025000,5,2,1990,2017
70 Reserve Street,Wembley,1245000,2,2,1940,2020
70 Skysail Avenue,Alkimos,329000,3,2,2014,2020
70 Swan Street,Guildford,740000,3,2,1935,2020
70 Terrace Road,Guildford,1300000,4,2,2007,2020
70 Tokara Avenue,Henley Brook,405000,4,2,2003,2012
70 Walanna Drive,Karawara,402500,4,2,2001,2003
70 Wallangarra Drive,Bedfordale,549000,3,1,1986,2015
70 Wanaping Road,Kenwick,425000,3,1,1975,2015
70 Wanstead Vista,Bertram,515000,5,3,2006,2016
70 Warner Road,Parmelia,448000,4,2,2003,2016
70 Waterton Way,Cooloongup,289000,3,1,1986,2018
70 Wentletrap Way,Mullaloo,705000,4,2,1983,2016
70 Wilber Street,Rossmoyne,880000,4,1,1972,2015
70 Willcox Street,Chidlow,290000,2,1,1989,2013
70 Ypres Road,Camillo,278000,2,1,1984,2016
700 Albany Highway,Bedfordale,550000,4,1,1950,2019
700 Goslin Street,Sawyers Valley,510000,5,2,1987,2004
700 Leschenaultia Place,Chidlow,375000,3,1,1990,2012
704 Jarrahdale Road,Jarrahdale,346000,2,1,1968,2015
705 Jacoby Street,Mahogany Creek,148000,3,1,1971,2002
705 Karnup Road,Hopeland,1020000,3,2,2000,2006
705 Victoria Road,Hovea,815000,4,2,2008,2011
70A Calista Avenue,Calista,330000,4,2,NULL,2012
70A Vahland Avenue,Riverton,555000,4,2,1971,2017
70A Waddell Road,Bicton,1010000,4,2,2005,2017
70B Ardross Street,Applecross,1760000,5,3,2002,2019
70B Griffin Crescent,Manning,950000,4,3,2009,2018
70B Hubert Street,East Victoria Park,427000,3,1,1991,2019
70B Leeds Street,Dianella,520000,3,2,2003,2020
70B Paterson Road,Mount Nasura,395000,3,1,NULL,2014
71 Amarillo Drive,Karnup,1200000,4,4,1990,2012
71 Amethyst Crescent,Mount Richon,565000,4,2,1990,2013
71 Amethyst Parkway,Aveley,572000,4,2,NULL,2019
71 Arthur Road,Wattle Grove,531000,4,2,2006,2018
71 Astley Street,Gosnells,335000,4,2,NULL,2019
71 Axminster Street,Warnbro,190000,3,1,1974,2019
71 Aylesford Drive,Marangaroo,550000,4,2,1998,2018
71 Baigup Loop,Cardup,639000,3,2,NULL,2017
71 Bennett Springs Drive,Bennett Springs,430000,4,2,2006,2018
71 Bilgoman Road,Glen Forrest,588000,3,2,1980,2015
71 Bindoon Loop,Huntingdale,580000,4,2,1995,2019
71 Bridgewater Drive,Kallaroo,380000,3,1,1978,2017
71 Broadway Road,Bickley,200000,3,2,2012,2001
71 Brumby Avenue,Henley Brook,428000,4,2,2003,2016
71 Calista Avenue,Calista,360000,4,1,1966,2013
71 Cape Le Grand Avenue,Aubin Grove,575000,4,2,2006,2017
71 Cargill Street,Victoria Park,980000,4,2,1920,2020
71 Cassino Drive,Stirling,799000,4,2,2011,2020
71 Central Avenue,Redcliffe,541000,2,1,1951,2015
71 Chattanooga Vista,Clarkson,379000,4,2,2006,2019
71 Chiltern Avenue,Brookdale,340000,4,2,2007,2016
