Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
28 Higgins Cl,Dingley Village,915000,4,2,,12/08/2017
56 Jacks Av,Dingley Village,736000,3,1,,12/08/2017
15 Blossom Ct,Doncaster,1400000,3,3,,12/08/2017
2/5 Kirton Ct,Doncaster,780000,3,1,,12/08/2017
30 Leslie St,Donvale,1328000,5,3,1980,12/08/2017
502/1 Powlett St,East Melbourne,1300000,2,2,2001,12/08/2017
21 Langrigg Av,Edithvale,1200000,,,,12/08/2017
132 Franklin St,Eltham,830000,3,2,1970,12/08/2017
17/1336 Main Rd,Eltham,762000,4,2,1980,12/08/2017
44 Silver St,Eltham,925000,3,1,,12/08/2017
4 Colric Pl,Eltham North,900000,3,2,1980,12/08/2017
25/5 Dickens St,Elwood,559000,1,1,,12/08/2017
2/27 Foam St,Elwood,1225000,3,2,2008,12/08/2017
4 Kendall St,Elwood,3175000,4,2,1900,12/08/2017
12/37 Tennyson St,Elwood,520000,2,1,1970,12/08/2017
17 Brigantia St,Epping,550000,4,2,2011,12/08/2017
8 Brownlow Cr,Epping,561000,3,1,,12/08/2017
5 Combe Ct,Epping,556000,3,1,1980,12/08/2017
14 Garth Pl,Epping,441000,3,2,,12/08/2017
99 Peppercorn Pde,Epping,552000,3,1,,12/08/2017
11 Banchory St,Essendon,2165000,4,2,1930,12/08/2017
127 Deakin St,Essendon,1280000,2,1,,12/08/2017
75 Deakin St,Essendon,1165000,3,1,,12/08/2017
25 Hesleden St,Essendon,2050000,5,3,1930,12/08/2017
32 Roberts St,Essendon,1500000,4,2,1940,12/08/2017
10 Baird St,Fawkner,900000,5,3,,12/08/2017
6 Brooks St,Fawkner,700000,3,1,,12/08/2017
50 Major Rd,Fawkner,515000,1,1,,12/08/2017
11 Aitken Ct,Ferntree Gully,904000,3,1,,12/08/2017
8 Lancia Ct,Ferntree Gully,805000,,,,12/08/2017
389 Gore St,Fitzroy,2700000,3,3,,12/08/2017
411/416 Gore St,Fitzroy,1060000,3,2,,12/08/2017
302/424 Gore St,Fitzroy,545000,1,1,2011,12/08/2017
122 Nicholson St,Fitzroy,3200000,4,4,1862,12/08/2017
40 Newry St,Fitzroy North,1705000,3,1,1900,12/08/2017
75/682 Nicholson St,Fitzroy North,850250,3,2,,12/08/2017
25 Elm St,Flemington,1220000,3,1,1900,12/08/2017
101/26 Beaurepaire Pde,Footscray,455000,2,1,2015,12/08/2017
12/26 Park St,Footscray,575000,2,2,2000,12/08/2017
4/13 Glen Valley Rd,Forest Hill,360000,1,1,1970,12/08/2017
50 Brooklyn Av,Frankston,610000,3,2,,12/08/2017
2/41 Leonard St,Frankston,550000,,,,12/08/2017
5 Palmerston Cr,Frankston South,850000,3,1,1968,12/08/2017
42 Kilmore Rd,Gisborne,775000,3,2,1988,12/08/2017
245 Carrick Dr,Gladstone Park,629000,3,1,1980,12/08/2017
1/96 Carrick Dr,Gladstone Park,452500,3,1,1970,12/08/2017
26 Audrey Cr,Glen Iris,3400000,5,3,1950,12/08/2017
11/1419 High St,Glen Iris,320000,1,1,1960,12/08/2017
13/4 Hillside Pde,Glen Iris,839000,2,1,,12/08/2017
20 Madeline St,Glen Iris,1690000,3,1,,12/08/2017
15 Renwick St,Glen Iris,2165000,4,3,2016,12/08/2017
5 Ventich St,Glen Iris,2215000,5,2,,12/08/2017
5/31 Yeovil Rd,Glen Iris,851000,2,1,1960,12/08/2017
11 Young St,Glen Iris,1910000,3,2,,12/08/2017
42 Caithness Cr,Glen Waverley,1311000,3,2,1972,12/08/2017
4/10 Gladstone Pde,Glenroy,565000,2,1,1995,12/08/2017
111 Loongana Av,Glenroy,770000,3,1,1960,12/08/2017
45 Stanley St,Glenroy,1220000,2,1,,12/08/2017
55 Booyan Cr,Greensborough,714000,3,1,1993,12/08/2017
142 Elder St,Greensborough,815000,3,2,1980,12/08/2017
8 Omaru Ri,Greensborough,821000,,,,12/08/2017
68 Spring Rd,Hampton East,1345000,3,1,1950,12/08/2017
38/44 Burwood Rd,Hawthorn,630000,2,2,,12/08/2017
9/454 Burwood Rd,Hawthorn,420000,1,1,2004,12/08/2017
5 Connell St,Hawthorn,1857000,2,1,1890,12/08/2017
3/165 Power St,Hawthorn,370000,1,1,,12/08/2017
3/31 Robinson Rd,Hawthorn,1500000,3,3,1997,12/08/2017
10 Through St,Hawthorn,1425000,3,1,1930,12/08/2017
13 Violet Gr,Hawthorn,1910000,3,2,1990,12/08/2017
3/20 Yarra Gr,Hawthorn,1485000,3,2,1975,12/08/2017
2/23 Harold St,Hawthorn East,505000,1,1,1960,12/08/2017
1/50 Leura Gr,Hawthorn East,595000,2,1,,12/08/2017
4/61 Mayston St,Hawthorn East,560000,1,1,,12/08/2017
211 Rathmines Rd,Hawthorn East,2825000,3,1,,12/08/2017
11 Atunga Ct,Heathmont,1031000,4,2,,12/08/2017
38 Daisy St,Heathmont,1040000,3,1,1961,12/08/2017
23 Viviani Cr,Heathmont,912000,3,2,1965,12/08/2017
8/75 Hawdon St,Heidelberg,450000,2,1,1998,12/08/2017
32 Powlett St,Heidelberg,1250000,3,1,,12/08/2017
21 Eden St,Heidelberg Heights,650000,2,1,,12/08/2017
23 Eden St,Heidelberg Heights,680000,3,1,,12/08/2017
97 Edwin St,Heidelberg Heights,1645000,4,2,1930,12/08/2017
4/32 Montgomery St,Heidelberg Heights,720000,3,1,,12/08/2017
396 Waterdale Rd,Heidelberg Heights,697500,3,1,,12/08/2017
564 Waterdale Rd,Heidelberg Heights,810000,3,1,1940,12/08/2017
7/459 Waterdale Rd,Heidelberg West,463000,2,1,,12/08/2017
72b Beaumaris Pde,Highett,1395000,,,,12/08/2017
3 Port St,Highett,1242000,3,1,,12/08/2017
4/27 Wilson St,Highett,677500,2,1,1970,12/08/2017
96 Glenbruar Dr,Hillside,580000,4,2,2002,12/08/2017
7 Berberis Pl,Hoppers Crossing,540000,4,2,,12/08/2017
182 Morris Rd,Hoppers Crossing,516000,3,1,,12/08/2017
10 Bowen St,Hughesdale,1570000,4,2,1900,12/08/2017
40 Anzac Av,Hurstbridge,790000,5,2,1985,12/08/2017
19 Belmont Rd,Ivanhoe,2400000,2,1,,12/08/2017
6 Edwin St,Ivanhoe,950000,3,1,,12/08/2017
47 Lorraine Cr,Jacana,550000,3,1,1950,12/08/2017
1/14 Hislop St,Keilor,650000,,,,12/08/2017
20A Etka Av,Keilor East,1022000,4,2,,12/08/2017
50 Milleara Rd,Keilor East,850000,3,1,,12/08/2017
1/74 Parkside Av,Keilor East,518500,3,1,,12/08/2017
33 Kensington Rd,Kensington,1225000,3,2,1940,12/08/2017
64 Adeney Av,Kew,2660000,5,2,,12/08/2017
56 Hartington St,Kew,1510000,3,1,1960,12/08/2017
31/380 High St,Kew,802000,2,1,,12/08/2017
3/33 Parkhill Rd,Kew,1007000,3,2,1977,12/08/2017
43 Rowland St,Kew,4050000,7,4,,12/08/2017
2 Tregarron Av,Kew,2550000,4,2,,12/08/2017
3/32 Wimba Av,Kew,860000,2,2,1950,12/08/2017
6 Hamilton St,Kew East,1840000,2,2,,12/08/2017
4 Meldrum St,Kew East,1750000,4,2,,12/08/2017
3 Scotch Av,Keysborough,688000,2,2,,12/08/2017
3/14 Edgar St,Kingsville,570000,3,1,1970,12/08/2017
182 Williamstown Rd,Kingsville,900000,3,1,1936,12/08/2017
17 Narebar Ct,Kurunjang,345000,4,1,2000,12/08/2017
312 Edgars Rd,Lalor,570000,3,1,,12/08/2017
2/115 Messmate St,Lalor,454500,,,,12/08/2017
83 Rotino Cr,Lalor,463000,3,2,2014,12/08/2017
5 Athol Ct,Langwarrin,650000,3,3,,12/08/2017
24 Lang Rd,Langwarrin,482000,,,,12/08/2017
1/29 Main Rd,Lower Plenty,420000,2,1,,12/08/2017
275 Greensborough Rd,MacLeod,682000,,,,12/08/2017
3/25 Cathcart St,Maidstone,642500,2,2,2015,12/08/2017
16A Madden St,Maidstone,798000,3,2,2010,12/08/2017
47A Madden St,Maidstone,755000,3,2,,12/08/2017
3/13 Winston St,Maidstone,710000,3,2,2011,12/08/2017
20 Coonil Cr,Malvern,4050000,4,3,1915,12/08/2017
1219 Malvern Rd,Malvern,1650000,3,1,1880,12/08/2017
30 Warner St,Malvern,2020000,3,2,2007,12/08/2017
34 Kerferd St,Malvern East,3000000,4,3,,12/08/2017
431 Wattletree Rd,Malvern East,2500000,3,3,1925,12/08/2017
641 Waverley Rd,Malvern East,2500000,3,1,1950,12/08/2017
4/34 Bloomfield Av,Maribyrnong,760000,,,,12/08/2017
13 Cedar Dr,Maribyrnong,1200000,3,2,1997,12/08/2017
2/10 Pridham St,Maribyrnong,940000,3,2,2012,12/08/2017
41 McKinnon Rd,McKinnon,1200000,2,1,1940,12/08/2017
239B Tucker Rd,McKinnon,1800800,,,,12/08/2017
21/58 Queens Rd,Melbourne,605000,,,,12/08/2017
62 Oneills Rd,Melton,375000,,,,12/08/2017
7 Haywood Gr,Melton West,600000,4,2,2005,12/08/2017
6 Dallas St,Mentone,900000,3,1,,12/08/2017
3/24 Milan St,Mentone,1500000,,,,12/08/2017
4/24 Milan St,Mentone,1500000,,,,12/08/2017
5 Napier St,Mentone,2025000,4,2,2010,12/08/2017
4 Vasari Gdns,Mernda,630000,4,2,2012,12/08/2017
17B Buick Cr,Mill Park,522000,,,,12/08/2017
9 Davison St,Mitcham,1071000,3,1,,12/08/2017
9/21 Doncaster East Rd,Mitcham,973000,3,2,,12/08/2017
1e Victoria Av,Mitcham,880000,,,,12/08/2017
8 Grand Bvd,Montmorency,881100,3,2,1960,12/08/2017
38 Bent St,Moonee Ponds,1060000,2,1,,12/08/2017
39 Taylor St,Moonee Ponds,1225000,3,2,1920,12/08/2017
39 Diane Cr,Mooroolbark,930000,3,1,,12/08/2017
8 Ashmore Av,Mordialloc,1800000,4,2,1950,12/08/2017
6 Winterset Cl,Mordialloc,1440000,4,2,,12/08/2017
1/37 Bennett Av,Mount Waverley,900000,3,2,2000,12/08/2017
1/21 Herbert St,Mount Waverley,730000,2,1,,12/08/2017
44 William St,Mount Waverley,2558000,5,5,2015,12/08/2017
95 Wanda St,Mulgrave,1001000,4,2,,12/08/2017
6 Forsyth Ct,Narre Warren,655000,4,2,,12/08/2017
77 Farm St,Newport,1050000,2,1,,12/08/2017
5/13 Liley St,Newport,730000,3,2,2005,12/08/2017
50 Peel St,Newport,1195000,3,2,2017,12/08/2017
46A Schutt St,Newport,923000,4,2,,12/08/2017
2/22 Thorpe St,Newport,600000,2,1,1990,12/08/2017
45 Muriel St,Niddrie,1230000,3,2,2016,12/08/2017
1/6 Kirk St,Noble Park,622000,,,,12/08/2017
60 Arden St,North Melbourne,1475000,4,2,,12/08/2017
50/171 Flemington Rd,North Melbourne,450000,2,1,1983,12/08/2017
19/49 Haines St,North Melbourne,525000,2,1,,12/08/2017
41 Barry St,Northcote,1225000,3,1,,12/08/2017
105/2 Beavers Rd,Northcote,520000,,,,12/08/2017
40 Gadd St,Northcote,1955000,4,2,,12/08/2017
21 Simpson St,Northcote,2775000,3,1,,12/08/2017
303/231 St Georges Rd,Northcote,673000,,,,12/08/2017
23 High St,Nunawading,1310000,3,1,,12/08/2017
6 Gillon Ct,Oakleigh,1415000,4,2,1970,12/08/2017
3/6 Reid St,Oakleigh South,601000,2,1,1980,12/08/2017
12/26 Lillimur Rd,Ormond,440000,2,1,,12/08/2017
22/30 Lillimur Rd,Ormond,370000,1,1,2009,12/08/2017
8 Hicks St,Parkdale,1051000,3,2,,12/08/2017
1/41 Seventh St,Parkdale,1206000,3,2,,12/08/2017
2/31 Victoria St,Parkdale,915000,,,,12/08/2017
1/22 Archibald St,Pascoe Vale,900000,3,2,2014,12/08/2017
2/20 Bristol Rd,Pascoe Vale,550000,,,,12/08/2017
4/46 Kent Rd,Pascoe Vale,500000,,,,12/08/2017
14 Oakbank Gr,Pascoe Vale,940000,3,1,,12/08/2017
114/15 Pascoe St,Pascoe Vale,412500,,,,12/08/2017
2/566 Pascoe Vale Rd,Pascoe Vale,257500,1,1,1970,12/08/2017
4/566 Pascoe Vale Rd,Pascoe Vale,257500,1,1,1970,12/08/2017
17 Valerie St,Pascoe Vale,1114000,3,2,2017,12/08/2017
1/3 Virginia St,Pascoe Vale,635000,,,,12/08/2017
4 Hewett Dr,Point Cook,520000,3,2,2014,12/08/2017
133 Lennon Bvd,Point Cook,715000,4,2,2006,12/08/2017
25 Barak Rd,Port Melbourne,1900000,3,2,,12/08/2017
202/90 Beach St,Port Melbourne,1480000,2,2,2000,12/08/2017
4 Beacon Vs,Port Melbourne,2200000,,,,12/08/2017
305/38 Nott St,Port Melbourne,760000,2,2,2013,12/08/2017
19 Airlie Av,Prahran,2635000,4,2,1910,12/08/2017
95 Chomley St,Prahran,1250000,2,1,1910,12/08/2017
4/24 Grandview Gr,Prahran,400000,1,1,1960,12/08/2017
9 Larnook St,Prahran,1705000,,,,12/08/2017
8 Linden Ct,Prahran,4200000,4,2,1930,12/08/2017
11A Percy St,Prahran,1310000,2,2,,12/08/2017
20/20 St Edmonds Rd,Prahran,626000,2,1,2000,12/08/2017
19 Bruce St,Preston,1270000,3,2,,12/08/2017
210 Gower St,Preston,980000,3,1,,12/08/2017
1/20 Laurel St,Preston,460700,,,,12/08/2017
66 McNamara St,Preston,1148000,4,1,1940,12/08/2017
78 Arnold St,Princes Hill,1540000,3,2,,12/08/2017
32A Broadhurst Av,Reservoir,1210000,4,3,,12/08/2017
13 Clinnick St,Reservoir,935000,3,1,1960,12/08/2017
22 Dyson St,Reservoir,510000,3,2,1950,12/08/2017
39 Gertz Av,Reservoir,861000,5,3,,12/08/2017
1053 High St,Reservoir,732000,3,1,,12/08/2017
2/33 Nisbett St,Reservoir,360000,,,,12/08/2017
13 Nutwood St,Reservoir,755000,4,2,1995,12/08/2017
12 Odowd St,Reservoir,640000,,,,12/08/2017
1/72 Pine St,Reservoir,325000,1,1,1970,12/08/2017
52 Powell St,Reservoir,1200000,4,2,1940,12/08/2017
6/1 Ellis St,Richmond,595000,,,,12/08/2017
3/21 Somerset St,Richmond,590000,,,,12/08/2017
12 Gordon Ct,Ringwood,1450000,3,2,,12/08/2017
6A Heather Gr,Ringwood,800000,3,2,2005,12/08/2017
1/14 Paxton St,Ringwood,655000,2,1,,12/08/2017
41 Felix Cr,Ringwood North,812000,4,2,,12/08/2017
157 Bellevue Av,Rosanna,1400000,3,2,,12/08/2017
7 Pilgrim Ct,Rosanna,1170000,5,3,1975,12/08/2017
38 Armstrong Dr,Rowville,970000,5,3,,12/08/2017
26 Kirkwood Av,Sandringham,3350000,5,4,,12/08/2017
76 Vincent St,Sandringham,2255000,5,3,2012,12/08/2017
5 Drysdale Ct,Scoresby,870000,3,2,1981,12/08/2017
124 Albert St,Seddon,1870000,4,2,,12/08/2017
13/297 Dorcas St,South Melbourne,1750000,3,3,,12/08/2017
426 Dorcas St,South Melbourne,1800000,4,3,1900,12/08/2017
173 Nelson Rd,South Melbourne,3825000,4,3,1890,12/08/2017
15 Vincent Dr,South Morang,485000,4,2,2008,12/08/2017
2/1 Alexandra Av,South Yarra,1350000,2,2,1930,12/08/2017
18/27 Avoca St,South Yarra,621000,,,,12/08/2017
44/100 Commercial Rd,South Yarra,940000,3,2,,12/08/2017
10/20 Cromwell Rd,South Yarra,410000,1,1,1960,12/08/2017
2/12 Kensington Rd,South Yarra,980000,2,1,,12/08/2017
104/5 Wilson St,South Yarra,380000,1,1,,12/08/2017
17/30 Miles St,Southbank,625000,2,1,,12/08/2017
67 Glendale Rd,Springvale,917000,6,2,,12/08/2017
38 Charlbury Gr,St Albans,632500,4,2,,12/08/2017
148 Power St,St Albans,702000,0,0,,12/08/2017
12/14 Chapel St,St Kilda,701000,2,1,1950,12/08/2017
48 Greeves St,St Kilda,1600000,4,2,1910,12/08/2017
78 Bulla Rd,Strathmore,2000000,7,3,1999,12/08/2017
5 Kilburn St,Strathmore,1610000,4,3,1955,12/08/2017
38 Upland Rd,Strathmore,1742000,3,2,,12/08/2017
47 York St,Strathmore,1016000,3,2,,12/08/2017
75 Duke St,Sunshine,700000,3,2,1950,12/08/2017
2/49 Hampshire Rd,Sunshine,532500,,,,12/08/2017
3/7 Station Pl,Sunshine,615000,,,,12/08/2017
80 Wright St,Sunshine,615000,2,1,1940,12/08/2017
60 Murray St,Sunshine West,650000,3,1,,12/08/2017
37 Newton St,Surrey Hills,2400000,5,3,2016,12/08/2017
3/51 Park Rd,Surrey Hills,938000,3,1,,12/08/2017
66 Union Rd,Surrey Hills,2290000,4,2,,12/08/2017
424 Whitehorse Rd,Surrey Hills,1775000,3,2,,12/08/2017
8 Stockyard Cl,Sydenham,659500,3,2,,12/08/2017
37 Tyler Cr,Tarneit,505000,4,2,2010,12/08/2017
4 Welford St,Tarneit,560000,4,2,2009,12/08/2017
21 Fastnet Dr,Taylors Lakes,701000,4,2,,12/08/2017
7 Atkinson St,Templestowe,2600000,4,2,,12/08/2017
67 Hawtin St,Templestowe,1205000,4,2,1980,12/08/2017
270 Serpells Rd,Templestowe,1750000,5,3,1990,12/08/2017
25 Templemore Dr,Templestowe,1350000,4,2,1980,12/08/2017
5 Timothy Ct,Templestowe,2300000,5,3,1995,12/08/2017
4 Wynnewood Ct,Templestowe,2330000,5,2,,12/08/2017
9a Balmoral Aveue,Templestowe Lower,1035000,,,,12/08/2017
38 Caroline Dr,Templestowe Lower,1350000,3,2,,12/08/2017
53 Fyfe Dr,Templestowe Lower,1410000,5,2,1975,12/08/2017
1/17 Howitt Dr,Templestowe Lower,1120000,,,,12/08/2017
24 Marcus Rd,Templestowe Lower,1204000,3,1,,12/08/2017
14 Bayview Cr,The Basin,610000,3,1,,12/08/2017
8 Barbara Ct,Thomastown,760000,4,1,,12/08/2017
5 Natalie Ct,Thomastown,670000,3,2,1980,12/08/2017
189A Miller St,Thornbury,675000,,,,12/08/2017
3/716 Orrong Rd,Toorak,1860000,3,2,1930,12/08/2017
9/758 Orrong Rd,Toorak,1400000,3,2,1975,12/08/2017
6/14 Woorigoleen Rd,Toorak,1350000,3,2,1940,12/08/2017
112 Baroda St,Travancore,2070000,4,3,,12/08/2017
25 Caldwell Rd,Vermont,865000,3,1,,12/08/2017
11 Manhattan Sq,Vermont,980000,4,2,1978,12/08/2017
9 Coltain St,Vermont South,950000,4,2,,12/08/2017
32 Sherlowe Cr,Viewbank,1295000,4,2,,12/08/2017
11 Eclipse Cr,Watsonia,788800,4,2,,12/08/2017
1B High St,Watsonia,900000,3,2,,12/08/2017
61 Princes St,Watsonia,700000,3,1,,12/08/2017
3 Argyle Cr,Werribee,455000,4,1,1983,12/08/2017
4 Gossamer St,Werribee,483000,3,1,,12/08/2017
24 Swallow St,Werribee,455000,3,1,1980,12/08/2017
18 Molesworth Ct,West Footscray,1276000,4,2,1945,12/08/2017
63 Kenny St,Westmeadows,700000,3,2,1980,12/08/2017
12 Tylden Pl,Westmeadows,729000,3,1,,12/08/2017
18 Garnett Rd,Wheelers Hill,1184000,4,2,,12/08/2017
3 Jensen Ct,Wheelers Hill,1157000,4,2,1971,12/08/2017
19 Kooringa Cr,Wheelers Hill,1100000,5,2,1970,12/08/2017
119 Hannan St,Williamstown,2200000,4,3,,12/08/2017
27 Andrew St,Windsor,865000,2,2,,12/08/2017
2 Rindlebrook Pl,Wonga Park,900000,3,2,,12/08/2017
40 Edwin Cl,Wyndham Vale,742000,,,,12/08/2017
3 Lancewood Rd,Wyndham Vale,590500,,,,12/08/2017
6 Melliodora Ct,Wyndham Vale,500000,4,2,2005,12/08/2017
1/23 Bena St,Yarraville,1142000,4,3,2012,12/08/2017
39 Benbow St,Yarraville,1100000,3,1,,12/08/2017
33A Severn St,Yarraville,780000,2,1,2013,12/08/2017
19/37 Stephen St,Yarraville,920000,3,2,,12/08/2017
8/232 Williamstown Rd,Yarraville,500000,2,1,,12/08/2017
11/328 Johnston St,Abbotsford,650000,,,,15/07/2017
33 Robyn Av,Albanvale,655000,4,3,,15/07/2017
2 Perry St,Alphington,1110000,,,,15/07/2017
43 David St,Altona,890000,4,1,,15/07/2017
35 Lowe Av,Altona,935000,4,2,1985,15/07/2017
65 Sargood St,Altona,815000,3,2,2014,15/07/2017
2/6 Carling Ct,Altona Meadows,440500,3,1,1990,15/07/2017
2/2 Cleghorn Av,Altona North,750000,,,,15/07/2017
2C Sixth Av,Altona North,685000,,,,15/07/2017
4/15 Stapley Cr,Altona North,451500,3,1,1965,15/07/2017
24/157 Epsom Rd,Ascot Vale,825000,3,2,2005,15/07/2017
2/25 Harold St,Ascot Vale,425500,2,1,1960,15/07/2017
20 Kent St,Ascot Vale,920000,2,2,1910,15/07/2017
8/39 Maribyrnong Rd,Ascot Vale,762000,3,1,,15/07/2017
37 Roxburgh St,Ascot Vale,1306000,3,1,1900,15/07/2017
1/129 The Parade,Ascot Vale,566000,2,1,1972,15/07/2017
10 Kiewa St,Ashwood,1420000,3,1,1965,15/07/2017
15 Mitchell Av,Ashwood,1008000,,,,15/07/2017
5/148 Nepean Hwy,Aspendale,805000,3,2,2006,15/07/2017
9 Thompson St,Avondale Heights,934000,4,2,1975,15/07/2017
1/36 The Avenue,Balaclava,585000,2,1,,15/07/2017
92 Winmalee Rd,Balwyn,2330000,3,2,1970,15/07/2017
1/54 Maud St,Balwyn North,1721000,3,2,1995,15/07/2017
20 Blandford Cr,Bayswater North,650000,3,1,,15/07/2017
17 Kalawar Av,Bayswater North,762000,3,2,1980,15/07/2017
5/8 Michael St,Beaumaris,672000,,,,15/07/2017
4a Hobart St,Bentleigh,1340000,,,,15/07/2017
20 Barrani St,Bentleigh East,883000,,,,15/07/2017
1 Pell St,Bentleigh East,1384000,4,3,,15/07/2017
22 Cootamundra Cr,Blackburn,1350000,3,2,,15/07/2017
17 Hirst St,Blackburn,1070000,3,1,1950,15/07/2017
18 Masons Rd,Blackburn,1500000,2,1,,15/07/2017
74 Williams Rd,Blackburn,1200000,3,2,,15/07/2017
42 Junction Rd,Blackburn North,1200000,6,2,,15/07/2017
169 Springfield Rd,Blackburn North,1100000,3,1,,15/07/2017
1/108 Surrey Rd,Blackburn North,706000,2,1,1940,15/07/2017
3 Devenish Rd,Boronia,785000,3,2,1980,15/07/2017
10 Hansen Rd,Boronia,950000,4,2,1970,15/07/2017
51 Bay St,Brighton,2800000,4,3,1900,15/07/2017
37/18 Cochrane St,Brighton,290000,1,1,1960,15/07/2017
137b Marriage Rd,Brighton East,1625000,,,,15/07/2017
37 Gosford Cr,Broadmeadows,570500,3,1,1965,15/07/2017
37 Stanhope St,Broadmeadows,631000,4,2,1960,15/07/2017
1/42 Nolan Av,Brooklyn,372100,2,1,2000,15/07/2017
15 Hall St,Brunswick,1350000,4,2,1920,15/07/2017
44 Mitchell St,Brunswick,1300000,5,2,,15/07/2017
23/1 Pottery Ct,Brunswick,315000,1,1,,15/07/2017
2/111 Victoria St,Brunswick East,702500,2,2,2013,15/07/2017
10/3 Allard St,Brunswick West,275000,1,1,1970,15/07/2017
22 Henderson St,Brunswick West,835000,2,1,1950,15/07/2017
5 Ball Ct,Bundoora,900000,10,3,2006,15/07/2017
27 Norfolk Cr,Bundoora,710000,3,1,1968,15/07/2017
45 Lenna St,Burwood East,1320000,3,1,,15/07/2017
1/11 Rosstown Rd,Carnegie,480000,2,1,,15/07/2017
55 Tranmere Av,Carnegie,1840000,3,2,1920,15/07/2017
5/40 Woorayl St,Carnegie,430000,2,1,1960,15/07/2017
45 Abbington Cr,Caroline Springs,525000,3,1,,15/07/2017
20 Parkside Bvd,Carrum,495000,2,1,1980,15/07/2017
10A William Rd,Carrum Downs,403500,2,2,2009,15/07/2017
13 Lord St,Caulfield East,1550000,4,2,,15/07/2017
4/7 Hudson St,Caulfield North,361000,1,1,1975,15/07/2017
1/3 Evans St,Chadstone,960000,3,2,2000,15/07/2017
119 Thames Prm,Chelsea,1130000,,,,15/07/2017
1/30 Morton St,Clayton,696000,3,1,,15/07/2017
25 View St,Clayton,1115000,5,2,,15/07/2017
32 Wellington Rd,Clayton,1950000,3,1,,15/07/2017
48 McMillan St,Clayton South,962000,4,2,,15/07/2017
19 Hall St,Coburg,900000,3,1,1920,15/07/2017
6/13 Alexander St,Collingwood,365000,1,1,1960,15/07/2017
28/60 Cradle Mountain Dr,Craigieburn,310000,2,1,2013,15/07/2017
33 Jackson St,Croydon,662000,3,1,1950,15/07/2017
2/25 Ruskin Av,Croydon,625500,3,1,1950,15/07/2017
18 Berger St,Dallas,459000,3,1,1970,15/07/2017
21 Pyalong Cr,Dallas,420500,3,1,,15/07/2017
28 Ray St,Dandenong,583000,4,1,,15/07/2017
84 Loch Rd,Dandenong North,618500,3,1,,15/07/2017
3 Victor Av,Dandenong North,727000,3,1,,15/07/2017
26 Irvine St,Deer Park,535000,3,1,,15/07/2017
10 Alexander Cl,Delahey,560000,3,2,1995,15/07/2017
61 Windsor Bvd,Derrimut,860000,4,2,,15/07/2017
18 Albert Pl,Dingley Village,802000,3,2,1998,15/07/2017
29 Elliott Cr,Dingley Village,800000,3,2,1980,15/07/2017
5 Tarnook Ct,Dingley Village,854000,4,2,1975,15/07/2017
3/8 Persimmon Ct,Doncaster,1220000,,,,15/07/2017
26 Champion St,Doncaster East,1735000,3,1,,15/07/2017
6/22 Powers St,Donvale,920000,3,2,2007,15/07/2017
14 Sturdee Rd,Donvale,904000,3,1,1960,15/07/2017
5 Crimson Dr,Doveton,500000,3,1,1955,15/07/2017
104 Studley Rd,Eaglemont,1440000,3,1,1955,15/07/2017
307/242 Glen Huntly Rd,Elsternwick,900000,3,2,,15/07/2017
1/44 Arthur St,Eltham,540000,2,1,,15/07/2017
38 Meruka Dr,Eltham,1054000,4,3,1974,15/07/2017
18 Struan Av,Endeavour Hills,625000,4,2,1980,15/07/2017
1 Centurion Ct,Epping,600000,3,1,1970,15/07/2017
9 Inverloch St,Epping,401500,2,2,,15/07/2017
40 Lyndarum Dr,Epping,630000,3,2,2012,15/07/2017
4 Nuthall Wy,Epping,1012000,4,3,2009,15/07/2017
1 Saddlers Ct,Epping,565000,4,2,1985,15/07/2017
10/10 Ardoch St,Essendon,502500,2,1,1980,15/07/2017
103 Woodland St,Essendon,1550000,3,1,,15/07/2017
3/15 Woodvale Cl,Essendon,420000,2,1,,15/07/2017
2/9 McCulloch St,Essendon North,785000,2,1,,15/07/2017
384 Buckley St,Essendon West,1410000,3,2,1950,15/07/2017
9 James St,Fawkner,750000,3,1,,15/07/2017
5 Bruce Cr,Ferntree Gully,748888,4,2,1960,15/07/2017
42 Bryden Dr,Ferntree Gully,850000,4,2,1985,15/07/2017
205/96 Charles St,Fitzroy,490000,1,1,2013,15/07/2017
4/199 Barkly St,Fitzroy North,381000,1,1,,15/07/2017
86/682 Nicholson St,Fitzroy North,650000,2,1,,15/07/2017
37 Woodside St,Fitzroy North,1502000,3,1,,15/07/2017
60 Cross St,Footscray,878000,3,2,,15/07/2017
19/44 Everard St,Footscray,440000,3,1,,15/07/2017
5/248 Gordon St,Footscray,395000,2,1,1970,15/07/2017
27 Leander St,Footscray,991000,2,1,1910,15/07/2017
2/16 Stafford St,Footscray Lot,710000,,,,15/07/2017
35 Panorama Dr,Forest Hill,945000,4,2,2010,15/07/2017
52 Parkmore Rd,Forest Hill,1020000,2,1,1970,15/07/2017
2 Thornhill Dr,Forest Hill,1234000,6,3,,15/07/2017
3/19 Cricklewood Av,Frankston,300000,,,,15/07/2017
12 Tantani St,Frankston,506000,3,1,1984,15/07/2017
50 Towerhill Rd,Frankston,755000,4,1,1960,15/07/2017
21 Braeside Rd,Gisborne,807000,4,2,,15/07/2017
1/12 Rodney St,Gisborne,426000,3,1,1950,15/07/2017
3/14 Charles St,Glen Iris,540000,2,1,1960,15/07/2017
