Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
1/263 Albion St,Brunswick,659500,2,1,1970,2016
6/153 Barkly St,Brunswick,600000,2,1,2011,2016
21/10 Breese St,Brunswick,627000,3,2,,2016
79 Hope St,Brunswick,1450000,4,2,,2016
2 Sheffield St,Brunswick,990000,3,1,,2016
129 Albion St,Brunswick,1115000,4,1,1900,2016
57 Collier Cr,Brunswick,981000,,,,2016
39 Eveline St,Brunswick,1125000,3,1,1910,2016
28 Osborne St,Brunswick,855000,3,1,1930,2016
78 Stewart St,Brunswick,910000,2,1,,2016
102/747 Sydney Rd,Brunswick,430000,,,,2016
16 Thistle St,Brunswick,940000,3,2,2016,2016
28 Blair St,Brunswick,1100000,2,1,1900,2016
3/38 Charles St,Brunswick,750000,2,2,2013,2016
73 Davies St,Brunswick,1056000,2,1,1910,2016
10 Dunstan Av,Brunswick,1045000,,,,2016
7/117 Albion St,Brunswick,620000,2,2,,2016
1/170 Albion St,Brunswick,605000,,,,2016
3/5 Evans St,Brunswick,880000,3,2,2000,2016
5 MacKenzie St,Brunswick,1222500,3,1,1890,2016
3A Austin Tce,Brunswick,810000,3,2,,2017
20/195 Brunswick Rd,Brunswick,764000,,,,2017
61 Evans St,Brunswick,1105000,2,1,,2017
136 Hope St,Brunswick,1260000,2,1,1925,2017
87 Hope St,Brunswick,955000,3,2,2007,2017
94 Lydia St,Brunswick,895000,1,1,,2017
443 Albert St,Brunswick,1094000,2,1,,2017
391 Brunswick Rd,Brunswick,1135000,3,1,,2017
332 Albion St,Brunswick,792000,2,1,,2016
20 Collier Cr,Brunswick,906500,,,,2016
1/32 Donald St,Brunswick,587000,2,1,1970,2016
98 Evans St,Brunswick,1060000,3,1,1935,2016
144A Glenlyon Rd,Brunswick,840000,2,1,,2016
302/10 Pottery Ct,Brunswick,450000,,,,2016
246 Victoria St,Brunswick,890000,2,1,1900,2016
190 Barkly St,Brunswick,1358000,4,1,,2016
7 Barrow St,Brunswick,840000,2,1,,2016
2/12 Jones St,Brunswick,685000,2,2,2002,2016
6/837 Park St,Brunswick,600000,2,1,1970,2016
1/259 Sydney Rd,Brunswick,940000,,,,2016
74 Davies St,Brunswick,905000,3,1,,2016
14 Murdock St,Brunswick,976000,3,2,2005,2016
8/2 Pottery Ct,Brunswick,641000,3,2,1900,2016
157 Albion St,Brunswick,770000,2,1,1910,2016
6/305 Albion St,Brunswick,279500,1,1,1970,2016
177 Barkly St,Brunswick,1800000,4,2,1900,2016
30 Charles St,Brunswick,1350000,4,1,1940,2016
113 Glenlyon Rd,Brunswick,1320000,4,2,1920,2016
311 Albion St,Brunswick,825000,3,1,1900,2016
46 Cassels Rd,Brunswick,860000,3,1,1900,2016
50 Davies St,Brunswick,830000,2,1,,2016
58 Donald St,Brunswick,936000,2,1,,2016
175 Edward St,Brunswick,1261000,2,1,1910,2016
84 Stewart St,Brunswick,1045000,3,1,1890,2016
215/1 Dods St,Brunswick,1044000,3,1,2000,2016
154 Brunswick Rd,Brunswick,1050000,3,1,1910,2016
2 Chambers St,Brunswick,1691500,3,2,1920,2016
54 Davies St,Brunswick,1075000,2,1,1930,2016
2/1 Sturrock St,Brunswick,620000,2,1,1975,2016
23/10 Breese St,Brunswick,501000,2,1,2010,2017
393A Brunswick Rd,Brunswick,1260000,3,1,1960,2017
17 Dunstan Av,Brunswick,1276000,,,,2017
52 Evans St,Brunswick,1650000,3,1,1920,2017
32 Laura St,Brunswick,1060000,,,,2017
8/705 Park St,Brunswick,601000,2,1,1970,2017
32 Rose St,Brunswick,800000,1,1,,2017
17 Sutherland St,Brunswick,1015000,2,1,1920,2017
133 Weston St,Brunswick,1410000,3,1,,2017
3 Ballarat St,Brunswick,625000,1,1,1930,2016
5 Black St,Brunswick,1700000,3,2,1945,2016
77 Brickworks Dr,Brunswick,815000,3,2,,2016
11/68 De Carle St,Brunswick,435000,2,1,1973,2016
68 Henkel St,Brunswick,890000,2,1,,2016
144 Union St,Brunswick,1815000,3,1,,2016
222 Barkly St,Brunswick,2500000,5,2,1890,2016
105 Dawson St,Brunswick,860000,2,1,1910,2016
10/66 De Carle St,Brunswick,491000,2,1,1960,2016
64 Henkel St,Brunswick,990000,3,2,,2016
15/11 Aberdeen St,Brunswick,350000,2,1,,2016
35 Charles St,Brunswick,871000,2,1,1880,2016
5 Hanover St,Brunswick,985000,3,1,1940,2016
64 Hanover St,Brunswick,1250000,3,1,1890,2016
1/21 Jones St,Brunswick,542000,2,1,,2016
8/2 Pottery Ct,Brunswick,641000,3,2,1900,2016
131 Tinning St,Brunswick,1395000,4,2,,2016
2/10 Breese St,Brunswick,520000,,,,2016
58 Cassels Rd,Brunswick,860000,3,1,1890,2016
2/825 Park St,Brunswick,440000,1,1,,2016
26 Talbot St,Brunswick,860000,2,1,,2016
24 Amelia St,Brunswick,795000,,,,2016
20 Luscombe St,Brunswick,815000,,,,2016
4 McPherson St,Brunswick,835000,3,1,,2016
35 Percy St,Brunswick,705000,2,1,1910,2016
30 Thistle St,Brunswick,1050000,,,,2016
94 Wilson St,Brunswick,800000,2,1,,2016
270 Albion St,Brunswick,880000,3,1,1915,2016
1 Davison St,Brunswick,1000000,3,1,,2016
2/18 De Carle St,Brunswick,754000,2,2,2000,2016
17 Goodman St,Brunswick,916000,2,1,1890,2016
5/6 Pottery Ct,Brunswick,590000,2,1,2004,2016
2/6 Sydney Rd,Brunswick,575000,2,1,1950,2016
41 Eveline St,Brunswick,1020000,2,1,,2017
28 Frederick St,Brunswick,1510000,3,1,1920,2017
3/30 Heller St,Brunswick,801000,2,2,2007,2017
32 Lobb St,Brunswick,820000,3,2,2011,2017
10/285 Brunswick Rd,Brunswick,370000,1,1,1970,2016
4 Frederick St,Brunswick,1170000,3,1,1890,2016
4 Bell St,Brunswick,1790000,3,1,1920,2016
2/123 Brunswick Rd,Brunswick,640000,3,2,2000,2016
4 Bryant St,Brunswick,820000,3,1,,2016
36 Charles St,Brunswick,1875000,4,2,1958,2016
7 Garnet St,Brunswick,1053000,3,1,1925,2016
144 Tinning St,Brunswick,800000,,,,2016
11 William St,Brunswick,705000,2,1,2012,2016
10/150 Brunswick Rd,Brunswick,240000,1,1,,2016
329 Brunswick Rd,Brunswick,1175000,4,1,,2016
9a Downs St,Brunswick,1150000,,,,2016
7 Hall St,Brunswick,1217000,4,1,1920,2016
7 Louisa St,Brunswick,1020000,3,1,1943,2016
7 Rope Wk,Brunswick,855000,,,,2016
302/34 Union St,Brunswick,1180000,2,1,2010,2016
26 Warburton St,Brunswick,1340000,3,1,1910,2016
35 Amelia St,Brunswick,822000,,,,2016
11 Denman St,Brunswick,1410000,4,2,1916,2016
19 Horne St,Brunswick,1550000,3,1,1900,2016
30 Lobb St,Brunswick,740000,3,2,2010,2016
60 Rose St,Brunswick,947000,3,1,,2016
2/22 Saxon St,Brunswick,592500,2,1,2002,2016
38 Stewart St,Brunswick,1317000,3,1,,2016
11/6 Sydney Rd,Brunswick,370000,1,1,1965,2016
46 Tinning St,Brunswick,765000,2,1,1880,2016
30/108 Union St,Brunswick,410000,,,,2016
4/33 Austral Av,Brunswick,465000,,,,2016
58a Cassels Rd,Brunswick,810000,,,,2016
10 Cliff St,Brunswick,772000,1,1,1890,2016
69 Glenlyon Rd,Brunswick,1210000,3,2,1890,2016
25 Gray St,Brunswick,1755000,4,2,1910,2016
6/11 Merrifield St,Brunswick,691500,,,,2016
30 Mountfield St,Brunswick,1073000,2,1,,2016
109 Stewart St,Brunswick,1080000,3,2,,2016
411 Barkly St,Brunswick,945000,2,1,1910,2016
52 Talbot St,Brunswick,755000,2,1,1930,2016
8/7 Passfield St,Brunswick West,521500,2,1,1960,2016
9/610 Moreland Rd,Brunswick West,320000,2,1,1980,2016
25 Wales St,Brunswick West,1190000,3,1,1920,2016
89 Pearson St,Brunswick West,942000,3,1,,2017
2/13 Walker St,Brunswick West,471000,2,1,1970,2017
4/1 Allard St,Brunswick West,473000,2,1,,2016
5 Halpin St,Brunswick West,1200000,3,1,,2016
42 Whitby St,Brunswick West,930000,4,2,,2016
2/39 Murray St,Brunswick West,300000,,,,2016
1/455 Albion St,Brunswick West,265000,1,1,2000,2016
64 Pearson St,Brunswick West,955000,3,1,1930,2016
497 Albion St,Brunswick West,1350000,5,2,1997,2016
11/7 Egginton St,Brunswick West,380000,2,1,1970,2016
20 Fitzgibbon Av,Brunswick West,1400000,,,,2016
12/881 Park St,Brunswick West,300000,1,1,1960,2016
10 Yarrabin St,Brunswick West,810000,3,1,1950,2016
36c Newman St,Brunswick West,530000,,,,2016
4/22 Murray St,Brunswick West,380000,2,1,1970,2016
11b Henderson St,Brunswick West,1195000,,,,2016
81 Melville Rd,Brunswick West,793000,3,1,1935,2016
6/524 Moreland Rd,Brunswick West,400000,2,1,1960,2016
107/480 Albion St,Brunswick West,400500,2,1,2013,2017
1/572 Moreland Rd,Brunswick West,797500,3,2,2010,2017
18/180 Union St,Brunswick West,435000,2,1,2002,2016
1 Marion Av,Brunswick West,989000,,,,2016
468 Moreland Rd,Brunswick West,920000,3,1,,2016
106/2 Murray St,Brunswick West,450000,,,,2016
915 Park St,Brunswick West,1172000,3,1,,2016
121 Pearson St,Brunswick West,1300000,3,1,1900,2016
81 Whitby St,Brunswick West,1330000,3,1,1930,2016
24 Burnell St,Brunswick West,1245000,3,1,1934,2016
1/6 Irvine Cr,Brunswick West,515000,,,,2016
102 Melville Rd,Brunswick West,900000,2,1,,2016
28 Yarrabin St,Brunswick West,650000,,,,2016
2 Henderson St,Brunswick West,1205000,7,3,1982,2016
1/19 Hopetoun Av,Brunswick West,775000,,,,2016
4/42 Passfield St,Brunswick West,380000,2,1,1970,2016
171 Union St,Brunswick West,1095000,3,1,1935,2016
2/243 Union St,Brunswick West,680000,2,1,1970,2016
201 Hope St,Brunswick West,711000,2,1,1910,2016
7 Zeal St,Brunswick West,910000,2,1,,2016
194 Dawson St,Brunswick West,1186000,3,1,,2016
5/8 Murray St,Brunswick West,500000,2,1,1970,2016
33 Whitby St,Brunswick West,1005000,2,1,1926,2016
7/7 Allard St,Brunswick West,385000,2,1,1970,2017
5/21 Cumming St,Brunswick West,656000,2,1,,2017
3/546 Moreland Rd,Brunswick West,370000,2,1,1960,2017
2/8 Walker St,Brunswick West,320000,1,1,1970,2016
29 Grantham St,Brunswick West,988000,4,1,,2016
42 Hopetoun Av,Brunswick West,910000,,,,2016
3/447 Brunswick Rd,Brunswick West,400000,2,1,,2016
9/39 Heller St,Brunswick West,330000,1,1,1970,2016
10/13 Hopetoun Av,Brunswick West,315000,,,,2016
8/82 Hopetoun Av,Brunswick West,380000,,,,2016
542 Albion St,Brunswick West,1200000,5,2,1920,2016
6/86 Heller St,Brunswick West,537000,2,1,1960,2016
7 Morrow St,Brunswick West,910000,3,1,1950,2016
8/48 Passfield St,Brunswick West,285000,1,1,1970,2016
9 Peacock St,Brunswick West,921500,3,1,1930,2016
1 Culloden St,Brunswick West,995000,3,1,,2016
117 Pearson St,Brunswick West,901000,3,1,,2016
1 Jordan St,Brunswick West,1315000,2,1,1930,2016
8/109 Melville Rd,Brunswick West,370000,2,1,1970,2016
1/464 Victoria St,Brunswick West,735000,2,1,2004,2016
15 Wallace St,Brunswick West,1000000,3,1,1935,2016
10/446 Albion St,Brunswick West,252000,1,1,1970,2017
77 Collier Cr,Brunswick West,1180000,,,,2017
23/80 Hopetoun Av,Brunswick West,737000,,,,2017
871 Park St,Brunswick West,1700000,4,2,1920,2017
12 Hamilton St,Brunswick West,820000,3,1,1900,2016
7/5 Allard St,Brunswick West,370000,2,1,1970,2016
3 Appleby Cr,Brunswick West,1100000,,,,2016
12/82 Hopetoun Av,Brunswick West,400000,,,,2016
1/30 McLean St,Brunswick West,484000,2,1,1950,2016
2/494 Victoria St,Brunswick West,815000,3,1,1999,2016
487 Brunswick Rd,Brunswick West,1150000,3,1,1950,2016
1/312 Hope St,Brunswick West,351000,1,1,,2016
111/2 Olive York Wy,Brunswick West,395000,,,,2016
53 Heller St,Brunswick West,1150000,4,1,1910,2016
19a Manica St,Brunswick West,1600000,,,,2016
4/38 Melville Rd,Brunswick West,598000,2,1,2009,2016
2/530 Victoria St,Brunswick West,497000,2,1,1977,2016
5/22 Whitby St,Brunswick West,403000,2,1,,2016
1/536 Albion St,Brunswick West,440000,2,1,1960,2016
196 Melville Rd,Brunswick West,816000,3,2,1930,2016
481 Albion St,Brunswick West,1585000,4,1,1920,2016
16 Bakers Pde,Brunswick West,970000,4,3,1925,2016
5/82 Hopetoun Av,Brunswick West,490000,,,,2016
19a Elizabeth St,Bulleen,851000,3,1,2000,2016
42 Robert St,Bulleen,1300000,4,1,1960,2016
92 Swanston St,Bulleen,1110000,3,2,,2016
25 William St,Bulleen,1235000,4,2,1957,2016
1/16 Carrathool St,Bulleen,930000,,,,2016
28 Rocklea Rd,Bulleen,1505000,4,3,2012,2016
1/119 Willow Bnd,Bulleen,790000,,,,2016
4 Albany Pl,Bulleen,1303000,4,2,1980,2017
4 Greenhill Ct,Bulleen,1336000,5,3,,2017
130 Manningham Rd,Bulleen,880000,3,2,1960,2016
40 Riverview Tce,Bulleen,980000,3,1,,2016
6a Tobruk St,Bulleen,975000,3,2,2013,2016
5 Fuller St,Bulleen,1127000,3,1,,2016
13 Montgomery Pl,Bulleen,990000,3,2,1950,2016
10 Tanami Ct,Bulleen,1401000,5,2,,2016
28 Dale St,Bulleen,1340000,2,1,1965,2016
206 Manningham Rd,Bulleen,1225000,4,2,1970,2016
9 Albany Pl,Bulleen,1490000,5,3,1975,2016
24 Kimberley Wy,Bulleen,1380000,,,,2016
10a Elizabeth St,Bulleen,1250000,3,2,1960,2016
49 Furneaux Gr,Bulleen,1002000,4,1,,2016
15 Millicent Av,Bulleen,950000,,,,2016
2/10 Ronald Av,Bulleen,836000,,,,2016
47 Sheahans Rd,Bulleen,1260000,4,2,1971,2016
38 Balwyn Rd,Bulleen,905000,3,3,1965,2016
11 Carrathool St,Bulleen,1400000,3,1,,2016
16 Chateau Ri,Bulleen,1550000,,,,2016
135 Manningham Rd,Bulleen,1085000,4,2,1960,2016
24 Robert St,Bulleen,1300000,4,3,,2016
30a Warringal St,Bulleen,1240000,,,,2016
1/15 Estelle St,Bulleen,787000,3,1,1985,2017
19 Warringal St,Bulleen,1280000,4,1,,2017
4 Chateau Ri,Bulleen,1900000,,,,2016
14 Kandanga Gr,Bulleen,1075000,3,1,1960,2016
8a Ronald Av,Bulleen,1100000,,,,2016
153 Thompsons Rd,Bulleen,890000,2,1,,2016
31 Nirvana Cr,Bulleen,975000,,,,2016
38 Rocklea Rd,Bulleen,1320000,4,3,1970,2016
23 Bourke St,Bulleen,1302000,4,2,1996,2016
8 Vera St,Bulleen,1050000,3,2,1965,2016
7 Ronald Av,Bulleen,1298000,,,,2016
71 Summit Dr,Bulleen,1000000,4,2,1970,2016
7 Kampman St,Bulleen,1300000,4,2,1985,2017
63 Thompsons Rd,Bulleen,1250000,4,2,,2017
28 Kenneth St,Bulleen,976000,4,1,,2016
15 Riverview Tce,Bulleen,980000,3,1,,2016
37 Apex Cr,Bulleen,1120000,,,,2016
1/7 Westwood Dr,Bulleen,812500,3,1,,2016
22 Nirvana Cr,Bulleen,1280000,,,,2016
14 Collins St,Bulleen,990000,3,1,1975,2016
38 Latrobe St,Bulleen,1150000,,,,2016
24 Alison Av,Bulleen,1060000,,,,2016
4 Graeme Ct,Bulleen,1244000,4,2,,2016
19 Barak St,Bulleen,1100000,4,2,1975,2016
13 Birrarrung Ct,Bulleen,1475000,4,2,1998,2016
42 Gisborne St,Bulleen,1140000,4,2,,2016
43 Helene St,Bulleen,833000,2,1,,2017
10 Nevada Rt,Bulleen,1600000,,,,2017
28 Flinders St,Bulleen,903000,2,1,1965,2016
2/6 England St,Bulleen,905000,,,,2016
8a Helene St,Bulleen,1125000,,,,2016
15 Moresby Av,Bulleen,1250000,,,,2016
1 Fuller St,Bulleen,1351000,4,2,,2016
13 Hillside Rd,Bulleen,1060000,2,1,,2016
17 Kathleen Gr,Bulleen,1063000,3,1,,2016
3/10 Ronald Av,Bulleen,850000,,,,2016
15 Loudon Rd,Burwood,1590000,4,3,1940,2016
4 Bennett St,Burwood,1390000,3,1,,2016
7 Keogh St,Burwood,1300000,3,1,1960,2016
35 McCubbin St,Burwood,1890000,4,2,1960,2016
2/32 McIntyre St,Burwood,1022500,3,2,2000,2016
1 Webb St,Burwood,1250000,3,1,,2016
163 Highbury Rd,Burwood,1151000,3,1,,2016
30 Station St,Burwood,1755000,3,1,1970,2016
45 Barnes Av,Burwood,1505000,,,,2017
39 Sixth Av,Burwood,935000,,,,2017
1/109 Station St,Burwood,686000,3,1,1980,2017
7 Waratah Av,Burwood,1400000,,,,2017
2/2 Aylwin Av,Burwood,604000,,,,2016
2 Elgar Rd,Burwood,1300000,3,1,1950,2016
48 Station St,Burwood,1160000,3,1,1950,2016
7 Wattlebird Ct,Burwood,2000000,4,3,1996,2016
1/9 Bronte Av,Burwood,601000,,,,2016
1/14 Corrigan St,Burwood,790000,3,1,1960,2016
30 Waratah Av,Burwood,930000,,,,2016
25 Greenwood St,Burwood,1682000,4,2,1950,2016
14/1 Conservatory Dr,Burwood,625000,3,2,2002,2016
2/22 Scott Gr,Burwood,780000,3,2,,2016
2 Bennett St,Burwood,1342000,3,1,,2016
29 Clanbrae Av,Burwood,1381000,,,,2016
12 Havelock St,Burwood,1782800,4,2,,2016
3/14 Havelock St,Burwood,956000,,,,2017
3 Peacock St,Burwood,1468000,3,1,,2017
1/10 McComas Gr,Burwood,650000,2,1,1975,2017
1/34 Cumming St,Burwood,1060000,4,3,2013,2016
14 Wridgway Av,Burwood,1765000,,,,2016
33 Brockhoff Dr,Burwood,1255000,4,2,2005,2016
229 Highbury Rd,Burwood,900000,3,1,1955,2016
2a Iris St,Burwood,633000,2,1,1965,2016
5 Keogh St,Burwood,1070500,3,1,,2016
22 Andrews St,Burwood,1175000,3,1,,2016
24 Wallace Rd,Burwood,1521000,3,2,,2016
29 Meldan St,Burwood,1350000,2,1,1950,2016
1/392 Burwood Hwy,Burwood,752000,4,2,1993,2016
1/46 Gillard St,Burwood,570000,3,1,1950,2016
10 Hastings St,Burwood,1460000,3,1,,2016
2/3 Havelock St,Burwood,745000,3,1,1998,2016
42a Highbury Rd,Burwood,757000,,,,2016
4 Iris St,Burwood,2150000,5,4,2014,2016
8/33 McIntyre St,Burwood,746000,3,1,1995,2016
23 Monica St,Burwood,990000,3,2,,2016
19 Puerta St,Burwood,1540000,3,2,1950,2016
1/24 Edwards St,Burwood,1145000,3,2,,2017
38 Gillard St,Burwood,1410000,5,2,1950,2017
3/17 Sunhill Av,Burwood,902000,,,,2017
4a Gracehill Av,Burwood,600000,,,,2016
16 Inverness Av,Burwood,1020000,,,,2016
2/17 Montpellier Rd,Burwood,640000,3,1,,2016
1/16 Morton Rd,Burwood,1000050,,,,2016
2/16 Morton Rd,Burwood,1000050,,,,2016
18 Murray Dr,Burwood,1800000,4,2,1963,2016
8 Pescott Cl,Burwood,1270000,4,2,2005,2016
363 Burwood Hwy,Burwood,1800000,,,,2016
55 Parer St,Burwood,900000,4,3,2013,2016
2 Farleigh Av,Burwood,1560000,,,,2016
1/35 Haig St,Burwood,1500000,,,,2016
50 Harrison Av,Burwood,1235000,,,,2016
2/383 Warrigal Rd,Burwood,585000,,,,2016
19 Ardenne Cl,Burwood,750000,,,,2016
18 Brockhoff Dr,Burwood,1250000,4,2,2005,2016
26 Inverness Av,Burwood,1116000,,,,2016
3/37 Sixth Av,Burwood,580000,,,,2016
2/35 Haig St,Burwood,1165000,,,,2017
6 Alimar Ct,Burwood,1410000,3,2,1970,2016
1/26 Peacock St,Burwood,1100000,5,2,,2016
1/7 Station St,Burwood,880000,,,,2016
37 Fulton Cr,Burwood,1495000,,,,2016
2 Octavia Ct,Burwood,1485000,4,2,,2016
16 Renown St,Burwood,2068000,3,1,,2016
445 Warrigal Rd,Burwood,1960000,,,,2016
10 Goold St,Burwood,1000000,3,1,,2016
1/54 McIntyre St,Burwood,800000,4,2,1950,2016
3/124 Highbury Rd,Burwood,702000,3,2,2001,2016
28 Brinsley Rd,Camberwell,2650000,4,2,1890,2016
2/1 Glen Iris Rd,Camberwell,1615000,3,1,,2016
1288 Toorak Rd,Camberwell,3225000,4,3,,2016
1/806 Burke Rd,Camberwell,1017000,2,1,1940,2016
4/2 Callanish Rd,Camberwell,729000,2,1,1970,2016
49 Christowel St,Camberwell,2600000,5,4,1940,2016
3/107 Wattle Valley Rd,Camberwell,1650000,3,2,1998,2016
19 Ellsworth Cr,Camberwell,1175000,,,,2017
64 Fordham Av,Camberwell,2240000,,,,2017
22 Netherway St,Camberwell,2860000,5,3,1940,2017
81 Rowell Av,Camberwell,1910000,,,,2017
1/569 Camberwell Rd,Camberwell,950000,2,1,1994,2016
5 Gowar Av,Camberwell,2285000,,,,2016
9/43 Inglesby Rd,Camberwell,615000,2,1,1960,2016
19 Lansell Cr,Camberwell,1950000,,,,2016
89 Radnor St,Camberwell,1987000,3,2,1960,2016
3/28 Stodart St,Camberwell,683000,2,1,1970,2016
2 Thomas St,Camberwell,1690000,3,2,1950,2016
19/1295 Toorak Rd,Camberwell,430000,2,1,2011,2016
3/926 Toorak Rd,Camberwell,717000,2,1,1960,2016
1/1 Glen Iris Rd,Camberwell,1300000,3,2,,2016
68 Hunter Rd,Camberwell,2950000,4,2,,2016
18 Russell St,Camberwell,2600000,3,2,1897,2016
19 Thomas St,Camberwell,2325000,3,2,1930,2016
3/220 Warrigal Rd,Camberwell,435000,2,1,1960,2016
2 Oxford St,Camberwell,892000,2,1,,2016
29 Fairfield Av,Camberwell,3165000,,,,2016
3/40 Glen Iris Rd,Camberwell,1550000,,,,2016
1/688 Inkerman Rd,Camberwell,522000,,,,2016
14 Marlborough Av,Camberwell,3360000,,,,2016
3/573 Riversdale Rd,Camberwell,900400,2,1,,2016
12 Brinsley Rd,Camberwell,2090000,4,2,,2016
3/575 Burke Rd,Camberwell,1250000,3,2,,2016
11 Sunnyside Av,Camberwell,3775000,,,,2016
3/22 Allambee Av,Camberwell,752000,,,,2017
4 Range St,Camberwell,2000000,3,1,1925,2016
163 Through Rd,Camberwell,1302000,2,1,1938,2016
1/32 Allambee Av,Camberwell,753000,,,,2016
2/37 Donna Buang St,Camberwell,1430000,3,2,,2016
13 Grace St,Camberwell,1622000,3,1,1930,2016
7/5 Holly St,Camberwell,502000,2,1,1965,2016
3/220 Warrigal Rd,Camberwell,435000,2,1,1960,2016
12a Aisbett Av,Camberwell,1500000,,,,2016
19 Currajong Av,Camberwell,4440000,,,,2016
2/3 Tyrone St,Camberwell,620000,2,1,1960,2016
603 Burke Rd,Camberwell,2000000,5,3,1920,2016
3/5 Holly St,Camberwell,591000,3,1,1960,2016
27 Lansell Cr,Camberwell,1800000,,,,2016
3/5 Acheron Av,Camberwell,550000,,,,2016
46 Athelstan Rd,Camberwell,2608000,5,2,1920,2016
45 Doonkuna Av,Camberwell,1410000,,,,2016
6 Gavan St,Camberwell,1780000,3,1,1930,2016
4 Ada St,Camberwell,2250000,3,2,2009,2016
591 Camberwell Rd,Camberwell,895000,2,1,1930,2016
5 Cooloongatta Rd,Camberwell,1800000,3,2,1920,2016
5 Nicholsdale Rd,Camberwell,1400000,3,0,1935,2016
110 Rowell Av,Camberwell,2200000,,,,2016
2/564 Riversdale Rd,Camberwell,693000,2,1,,2016
2/25 Hazel St,Camberwell,900000,2,1,1970,2016
18 Middle Rd,Camberwell,2700000,5,3,1994,2016
8/1277 Toorak Rd,Camberwell,530000,2,1,1960,2016
16 Arlington St,Camberwell,1946000,,,,2017
4/17 Hazel St,Camberwell,805000,2,2,,2017
15 Hollsmoor Rd,Camberwell,2228000,4,2,1960,2017
4/1 Through Rd,Camberwell,930000,3,2,1970,2017
2/1021 Toorak Rd,Camberwell,590000,2,1,,2017
37 Victoria Rd,Camberwell,4760000,4,2,,2017
6 Wilson Gr,Camberwell,1602500,3,1,1930,2017
31 Halley Av,Camberwell,1650000,,,,2016
16 Joffre St,Camberwell,1515000,3,2,,2016
1/1 Royal Cr,Camberwell,2132500,,,,2016
9a Russell St,Camberwell,1800000,2,1,,2016
37 Doonkuna Av,Camberwell,2625000,,,,2016
7 Allambee Av,Camberwell,2580000,,,,2016
6/11 Seymour Gr,Camberwell,530000,2,1,,2016
26 Sunnyside Av,Camberwell,3150000,,,,2016
2a Thomas St,Camberwell,1100000,,,,2016
1/208 Wattle Valley Rd,Camberwell,1333000,,,,2016
35 Allambee Av,Camberwell,3000000,,,,2016
6/68 Brinsley Rd,Camberwell,558000,3,1,,2016
17 Fairfield Av,Camberwell,2800000,,,,2016
2/13 Glyndon Rd,Camberwell,1185000,3,2,,2016
13 Smith Rd,Camberwell,2177000,3,1,1920,2016
2/32 Bringa Av,Camberwell,840000,,,,2016
14 Hollsmoor Rd,Camberwell,2155000,3,1,,2016
30a Allambee Av,Camberwell,1865000,,,,2017
68 Bowen St,Camberwell,3400000,3,2,1960,2017
64A Christowel St,Camberwell,1470000,2,1,,2017
44 Currajong Av,Camberwell,2800000,,,,2017
24 Glencairn Av,Camberwell,2300000,,,,2017
18 Halley Av,Camberwell,2010000,,,,2017
2/23 Hazel St,Camberwell,820000,2,1,1969,2017
26 Hunter Rd,Camberwell,2105000,3,1,1940,2017
6 Judd St,Camberwell,1625000,3,2,1990,2017
638 Riversdale Rd,Camberwell,1750000,3,2,,2017
55 Rowell Av,Camberwell,2725000,,,,2017
16A Waterloo St,Camberwell,3300000,3,3,2016,2017
1/3 Crescent Rd,Camberwell,667000,2,1,1960,2016
30 Smith Rd,Camberwell,2800000,5,3,,2016
22 Avenue Rd,Camberwell,1175000,2,1,,2016
3/595 Burke Rd,Camberwell,775000,2,2,,2016
16 Callanish Rd,Camberwell,2220000,3,2,,2016
29 Kalang Rd,Camberwell,2015000,4,1,1920,2016
1/28 Nevis St,Camberwell,700000,2,1,1970,2016
808 Riversdale Rd,Camberwell,1700000,3,1,,2016
25 Russell St,Camberwell,3225000,4,3,1890,2016
2/22 Seymour Gr,Camberwell,810000,2,1,,2016
44 Athelstan Rd,Camberwell,3320000,5,4,2009,2016
17 Bringa Av,Camberwell,3710000,,,,2016
2 Hazel St,Camberwell,2125000,4,3,1980,2016
36 Pine Av,Camberwell,3250000,,,,2016
91 Radnor St,Camberwell,2030000,4,2,1960,2016
612 Riversdale Rd,Camberwell,2750000,4,3,1912,2016
532 Burke Rd,Camberwell,2000000,4,3,1980,2016
4/26 Cornell St,Camberwell,706000,2,1,1960,2016
9 Derby St,Camberwell,2250000,5,5,2010,2016
20 Kirkwood Dr,Camberwell,2740000,4,2,2005,2016
4/119 Wattle Valley Rd,Camberwell,1500000,,,,2016
18 Irilbarra Rd,Canterbury,2950000,4,2,1935,2016
33 Myrtle Rd,Canterbury,1587500,3,1,1920,2016
1/17 Chatham Rd,Canterbury,1550000,4,2,,2017
1/28 Milton St,Canterbury,765000,2,1,,2017
4/31 Monomeath Av,Canterbury,2130000,,,,2017
3/13 Wattle Valley Rd,Canterbury,830000,2,1,1960,2016
9 Victoria Av,Canterbury,4110000,,,,2016
2 McGregor St,Canterbury,2375000,4,2,1910,2016
31 Rubens Gr,Canterbury,2900000,5,2,1910,2016
42 Warburton Rd,Canterbury,2200000,3,3,1890,2016
5 Margaret St,Canterbury,2620000,4,1,1890,2016
5 Dorothea St,Canterbury,1305000,2,1,1945,2016
3 Monomeath Pl,Canterbury,4350000,4,3,,2016
1b Daphne St,Canterbury,928000,3,2,1998,2016
13 Byron St,Canterbury,2930000,5,3,2005,2016
21 Compton St,Canterbury,2950000,4,2,1927,2016
